ID,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
10039,14430,1.184266214,-0.043156759,0.744514769,0.073655976,-0.347332222,0.170345002,-0.565054274,0.054825414,1.362704921,-0.420730994,2.41737663,-1.235255525,2.620549184,1.505554922,0.059470771,0.445948576,0.152289235,0.20155249,-0.354251621,-0.034528644,0.001271226,0.306848489,-0.049049974,-0.254559316,0.17767716,1.060349224,-0.071508133,-0.009107105,15.95
10040,14430,1.116269099,-0.16099797,0.839871209,0.175974539,-0.594023472,-0.025130324,-0.57711263,0.069516737,1.448367253,-0.410471189,2.584276253,-1.515650123,1.836564442,1.675797445,0.118769955,0.388316896,0.313125677,0.189729631,-0.479405569,-0.044979675,0.028241912,0.294777544,-0.020338698,0.052734642,0.101020903,1.040147881,-0.080215706,-0.003361537,39
10041,14432,1.182902127,-0.177920722,0.705837254,0.091732158,-0.513346901,0.126086926,-0.691260549,0.160506877,1.644368854,-0.366094963,2.100142855,-2.224587325,0.760338123,1.875759991,0.263567816,0.533207298,0.258589865,0.429778035,-0.34169224,-0.153713325,-0.020116689,0.154501454,-0.026721947,-0.305490283,0.114735911,1.066582923,-0.083668786,-0.01310224,15.95
10042,14432,-2.250323985,-1.875670005,-2.157341979,1.272063425,-6.405550947,10.03392286,8.571717472,-0.50511023,1.344394745,-2.034885357,0.107396014,-2.98704267,1.598180758,0.360475486,-1.787758861,-0.297502801,0.675268504,0.380932276,1.598533395,0.719117589,-0.763582111,-1.003233756,1.503479359,0.982840567,0.48195384,-0.425330026,0.951125986,-0.565672382,2126.13
10043,14432,1.159319013,-0.206993357,0.83482023,0.17566716,-0.724223459,-0.081192258,-0.718774949,0.167567751,1.701572832,-0.3510393,2.303302462,-2.394735995,0.178605545,1.999940478,0.296359552,0.461999376,0.407763888,0.38681591,-0.461512127,-0.198450683,-0.004553956,0.172801773,0.01928998,-0.006433805,0.053050958,1.048714154,-0.086574391,-0.011045422,15.95
10044,14432,1.115006055,-0.285779417,0.804058696,0.192711744,-0.747740767,-0.066110024,-0.693970292,0.167369944,1.709167191,-0.359882271,2.290541276,-2.431698086,0.114146792,2.018579917,0.3077487,0.469112009,0.411552186,0.40104958,-0.467776513,-0.155335862,0.008438287,0.153715474,0.000335401,0.00557634,0.042741968,1.045919825,-0.09147557,-0.007060736,39
10045,14433,1.242220243,-0.182520706,0.359186114,-0.107926441,-0.082047431,0.612600852,-0.692479873,0.200304332,1.664619881,-0.372102311,1.391062358,-2.370706363,1.153773527,1.776356627,0.2979443,0.766558031,-0.060773689,0.673533802,-0.026849137,-0.110716686,-0.0724976,0.020026902,-0.133487595,-1.139803878,0.235143888,1.117833298,-0.083158963,-0.021089394,15.95
10046,14434,1.160344416,-0.13233618,0.852824886,0.163276242,-0.626628714,-0.048177948,-0.649768297,0.110726608,1.544970201,-0.38152332,2.47820142,-1.84637679,1.212384581,1.793980707,0.183902626,0.414362968,0.347875855,0.261082161,-0.467857164,-0.131648312,0.007145901,0.256160713,0.007420236,0.034574901,0.088503881,1.044684116,-0.07991403,-0.008706663,15.95
10047,14434,-1.0434478,-0.133772999,1.881580694,-0.825245869,0.796558216,-0.299420505,-0.287340624,0.245721557,1.0442964,-0.99911106,1.959568557,-2.040785648,1.43892552,1.614244364,-0.482510619,0.6351915,-0.039459976,0.45333226,-0.901766612,0.051097622,0.151364443,0.411267134,-0.018729219,-0.300707874,-0.406282062,0.872692819,-0.010207903,0.111415885,15.95
10048,14434,1.13827107,-0.261486349,0.677126072,0.111794825,-0.548377268,0.131103482,-0.670022253,0.162352417,1.662517878,-0.372783708,2.076974298,-2.296921762,0.626654218,1.908401016,0.281585793,0.542711076,0.267147351,0.451406282,-0.348123861,-0.115601411,-0.007734273,0.131050973,-0.045384277,-0.308080194,0.101610201,1.064586343,-0.088924803,-0.009384762,39
10049,14435,1.183255779,-0.142981916,0.715864758,0.08704574,-0.470306058,0.137561242,-0.658540404,0.13310798,1.571344871,-0.38025986,2.182388649,-1.968093895,1.242615065,1.779780899,0.210653767,0.510584666,0.231030442,0.370608449,-0.344948376,-0.122813593,-0.014571674,0.193998833,-0.032510695,-0.292285958,0.131054013,1.064966779,-0.080516024,-0.012066464,15.95
10050,14435,-1.586624,-0.291267728,3.052208274,2.660874557,0.621707984,0.025186442,-0.098147621,-0.018281175,0.938343873,-0.01299221,0.780963437,-2.030913904,2.366986495,0.537072655,-1.014405776,-0.044337816,0.617602471,-0.473060794,-1.330338416,-0.262712082,-0.206283333,0.319801338,1.02341935,0.530320471,-0.073826157,-0.123569369,-0.044884573,-0.278598611,0
10051,14435,1.161036752,-0.037290588,0.883525248,0.152904561,-0.515167938,-0.025459866,-0.559848528,0.03448739,1.346884917,-0.419840228,2.702782031,-1.148910765,2.521093548,1.533756317,0.039348459,0.352118022,0.273903835,0.09942078,-0.477327644,-0.048366269,0.022378975,0.364646188,-0.008826795,0.057701487,0.132310309,1.04086431,-0.071260975,-0.006014512,15.95
10052,14436,1.179766306,-0.081077988,0.970735655,0.359905725,-0.860500661,-0.572280804,-0.546564632,-0.052694323,1.799882036,-0.547315374,1.054855898,-2.48722764,1.122841776,1.640542984,0.872172,0.126753898,0.72553133,-0.328257774,-0.881040565,-0.16141786,-0.024110942,0.195940365,0.061333855,0.400975472,0.07035016,1.042730805,-0.076330346,0.004433435,15.95
10053,14436,1.257513327,-0.335085653,-0.748602563,-0.835004566,1.677730363,3.434624233,-0.983138876,0.787987656,1.593420605,-0.472130903,0.8778196,-2.510867934,1.802666518,1.610341768,0.76470456,0.814131786,-0.207999858,0.598518983,-0.038555257,0.093603675,-0.105193579,-0.243735773,-0.071866411,1.023195918,0.359839796,1.043700693,-0.091102992,0.003204301,39
10054,14436,-0.259996475,0.120710542,1.871218471,-1.214811324,-0.550333549,-0.02977145,-0.330666806,0.177659463,-0.07951026,-0.050935084,2.268455438,-3.251294805,0.526103669,1.554566169,-0.399895664,1.089426022,1.027455897,-0.684987828,0.37502027,0.012170283,0.105366579,0.35748585,-0.070011571,-0.075781968,-0.262319022,-0.34618293,0.043517243,0.039407112,14.95
10055,14436,1.138119505,-0.276460122,0.67282857,0.113803289,-0.566823343,0.126185918,-0.684045173,0.174094802,1.693813871,-0.366713038,2.0417261,-2.406847518,0.4199641,1.949534913,0.304263242,0.552406489,0.278958532,0.476764676,-0.346728374,-0.128844153,-0.010110708,0.114123525,-0.042903385,-0.313739191,0.094616729,1.065278976,-0.090275987,-0.009828666,39
10056,14437,1.184064127,-0.06312179,0.738784766,0.076333929,-0.371926989,0.16378825,-0.5837515,0.070481927,1.404432911,-0.412636767,2.370379034,-1.381823199,2.34496236,1.560400117,0.08970737,0.458875794,0.168037476,0.235363682,-0.352390972,-0.052185634,-0.001897354,0.284278558,-0.045742118,-0.262104644,0.168352531,1.061272735,-0.073309711,-0.009698977,15.95
10057,14437,1.145520582,-0.158707931,0.929935241,0.215923413,-0.766264972,-0.176507964,-0.675222757,0.122533008,1.597480312,-0.368901308,2.587341854,-2.012428205,0.736318003,1.893899008,0.217120837,0.374948573,0.447878991,0.247881799,-0.542497449,-0.166512217,0.015625916,0.258047719,0.038156617,0.228765252,0.046134776,1.033388976,-0.082520528,-0.007563362,15.95
10058,160895,-0.848290217,2.719882116,-6.199070197,3.044437186,-3.301909553,-1.992116836,-3.734901766,1.520078973,-2.548788173,-4.533515403,2.288021747,-5.26720467,0.39479995,-4.287995777,1.315279467,-6.469186891,-8.713920051,-3.705069743,3.531002898,0.319576271,1.125229259,0.805257865,0.199119186,0.035206201,0.012158763,0.601657823,0.137467682,-0.171396981,127.14
10059,14437,1.203652551,-0.022057806,0.850347682,0.271953793,-0.612731952,-0.355166492,-0.491004394,-0.083239967,1.680086073,-0.574512377,0.922192686,-2.097227459,2.11795459,1.434094704,0.794025365,0.178570993,0.552734945,-0.336012437,-0.764011651,-0.090195018,-0.034920806,0.211494943,0.010360145,0.113236987,0.146022057,1.059214307,-0.070722375,0.003264426,15.95
10060,14437,1.242270765,-0.177529448,0.360618615,-0.108595929,-0.075898739,0.61424004,-0.687805566,0.196390203,1.654187883,-0.374125867,1.402811757,-2.334064445,1.222670233,1.762645328,0.290385151,0.763326227,-0.06471075,0.665081004,-0.027314299,-0.106302439,-0.071705455,0.025669385,-0.134314559,-1.137917546,0.237475045,1.117602421,-0.082708568,-0.020941426,15.95
10061,14437,-1.871569957,0.862429327,1.487408182,3.318664079,0.707079532,-0.414670012,0.830240324,-0.147571223,-0.673299046,0.438301962,1.272770659,-2.310285719,2.498395432,1.831865597,0.486362178,-0.82368665,1.343374563,-0.573238731,0.328485096,-0.435844298,-0.193048326,0.372322629,0.633874933,0.585181232,0.507562523,0.31223862,-0.220262125,-0.40604446,53.73
10062,14438,1.244914329,-0.074292594,0.394056829,-0.120344979,0.042476346,0.637982991,-0.594532907,0.116471333,1.445766738,-0.413999536,1.639513187,-1.599882161,2.599963009,1.488521145,0.138119972,0.697591306,-0.142485459,0.494624683,-0.037096824,-0.0206606,-0.056257751,0.140401881,-0.150451807,-1.112514639,0.283918859,1.11363116,-0.073415966,-0.018271063,14.95
10063,14438,1.146275501,-0.245146556,0.908754393,0.229510488,-0.881319546,-0.214799705,-0.759579309,0.19137609,1.785496722,-0.331880853,2.377180371,-2.670754354,-0.504329438,2.140766279,0.352129413,0.4321485,0.519548558,0.398769055,-0.534437535,-0.248593791,0.000943693,0.158289118,0.053388652,0.182046237,0.004055556,1.0382183,-0.090343126,-0.010520143,14.95
10064,14439,-0.409597964,0.589661807,2.062646174,-0.407604433,-0.305347472,-0.033683379,0.043371358,0.177172939,0.939230575,-0.836583815,2.492551769,-2.124363458,1.05585412,1.710131071,-0.042629583,0.250544972,0.444867225,0.373570057,-0.380408443,-0.080332067,0.099659285,0.485864989,-0.092551529,0.219470493,-0.398984022,0.99194428,-0.029259167,0.032364201,15.95
10065,14439,-0.589287648,0.495078061,2.01575595,-0.932561366,0.076825259,-0.087098179,0.285863101,0.040021867,1.377398787,-0.586476009,2.224939709,-2.487016702,0.53496659,1.52880128,-0.380980119,0.478065798,0.024235281,0.399758805,-0.997933527,0.034829922,0.019004154,0.482188101,-0.09892985,0.003375689,-0.565634193,0.838457592,0.101704088,-0.050347504,15.95
10066,14440,-0.844841853,0.12088613,1.943868988,0.000647752,0.385879113,-0.068488397,-0.076086237,-0.161904269,1.106724923,-0.146157134,2.617968079,-1.735227396,2.160935369,1.284825027,0.257569799,-0.099681782,0.411595857,0.36517419,0.363226542,0.060220389,0.107438303,0.725917456,-0.023243378,0.068806537,-0.840606664,0.984788203,-0.386503922,0.067508813,15.95
10067,14440,1.184429841,-0.214658459,0.695498559,0.096275756,-0.561550189,0.112613555,-0.729981982,0.192079457,1.72794262,-0.349440745,2.006133335,-2.517763862,0.208986188,1.985223985,0.323915215,0.558929839,0.290056701,0.497195531,-0.337651552,-0.191063765,-0.02705978,0.10988938,-0.019224835,-0.320632252,0.096453827,1.068536597,-0.087082996,-0.014460101,14.95
10068,14440,-0.682217811,0.545435044,1.746693295,0.361353412,0.605359652,0.198511761,-0.176812124,-0.113296676,0.819404014,-0.4940312,-0.354924233,-2.55960881,3.398836226,1.111743507,1.367976695,0.077697075,0.372376795,0.815612293,1.995285685,0.282186126,-0.084088779,0.101943344,-0.481280358,-0.923511691,0.124702571,1.3895774,-0.08624379,0.056096347,14.95
10069,14441,1.17931161,-0.125999309,0.95784315,0.365931119,-0.915838888,-0.587033496,-0.58863339,-0.017467169,1.893770014,-0.529103364,0.949111306,-2.817004907,0.502771422,1.763944674,0.940204348,0.155840138,0.760964873,-0.252182592,-0.876854104,-0.201146088,-0.031240247,0.14515802,0.068776531,0.383998483,0.049369743,1.044808705,-0.080383897,0.003101724,15.95
10070,14441,1.209671026,-0.239039351,0.269548615,-0.131327928,0.003156936,0.723571627,-0.645297778,0.188138204,1.628354999,-0.391322301,1.292674808,-2.266830128,1.484318923,1.712412358,0.280452254,0.804371811,-0.137796095,0.696292716,0.026737916,-0.039322993,-0.066096388,0.001438682,-0.1780192,-1.297777293,0.259027782,1.124737374,-0.085790377,-0.018131676,39
10071,14441,1.267548438,0.282094476,0.6827828,0.756817464,-0.355549631,-0.603641249,-0.191547939,-0.232324234,1.446272411,-0.455013565,0.424171027,-2.075677532,2.449546899,1.458851603,0.373749734,0.452454764,0.102361584,0.047666529,-0.318263894,-0.084019136,-0.271435053,-0.497482928,0.023272098,-0.00818028,0.304204254,0.212529606,-0.043512353,0.012317897,6.99
10072,14441,-0.814231651,-0.038412316,2.053692892,0.260383303,0.41445346,-0.185357575,-0.503316795,0.211185161,0.76732045,-0.537634026,2.488405475,-1.839903651,1.861829144,1.676728805,0.456254389,-0.12267728,0.699119574,0.507871084,0.668603054,0.27817899,0.177425248,0.590968326,0.031787531,0.05592472,-0.581290397,1.13101549,0.033390794,0.121849136,15.95
10073,14442,1.147235414,-0.150312656,0.935971903,0.216790212,-0.764494402,-0.183655133,-0.670767486,0.117007653,1.587288769,-0.370328431,2.600418954,-1.974557902,0.804707975,1.880251601,0.208505567,0.370744214,0.444744411,0.238165894,-0.543275618,-0.164723089,0.015994449,0.265496291,0.037676336,0.217886547,0.048347546,1.033831622,-0.081785629,-0.007708752,14.95
10074,14442,-0.806588861,0.143807755,2.917053818,-1.569690605,-1.076076145,-0.458759332,-0.574250093,0.100615399,0.543856638,-0.381718406,0.410571762,-3.4281022,1.948179763,0.619616335,0.001046092,1.812338389,0.462521069,-0.277557205,-0.627906554,0.25401017,0.2989744,1.056076029,-0.322823428,0.365977517,0.378217658,-0.148325821,0.284197232,0.131379077,20
10075,14442,-0.885597804,0.499749911,2.207838436,-1.019590438,0.213922021,0.131302733,0.105986579,0.255981027,0.94387383,-1.150694994,1.906775148,-2.471467958,0.777798645,1.700476378,-0.331788609,0.67182034,0.03594454,0.509626929,-0.832782495,-0.098291563,0.042148713,0.205735427,-0.287046477,-0.313946467,0.142752434,0.982377838,-0.072340298,0.029798169,14.95
10076,14442,1.189304695,-0.045661344,0.976743766,0.257201107,-0.873633612,-0.625691703,-0.536875773,-0.066794695,1.466086783,-0.350985457,2.518540354,-1.623002536,1.648268914,1.688024999,-0.13271868,0.625460601,0.118637363,0.587245449,-0.190260465,-0.077602305,-0.001721087,0.216779178,-0.002033721,0.564641623,0.149110249,1.000682559,-0.093170949,-0.002232792,15.95
10077,14442,1.183697465,-0.138086985,0.714988497,0.085066233,-0.461389609,0.142392487,-0.653935905,0.129508447,1.561184463,-0.382296365,2.189298928,-1.932901263,1.313200437,1.765594124,0.20342156,0.508936977,0.22503581,0.363877474,-0.343327668,-0.118173645,-0.014136001,0.198678488,-0.034031984,-0.295935682,0.134149739,1.06507749,-0.080068212,-0.011973211,15.95
10078,14442,1.255417083,-0.195632092,0.279736726,-0.149669975,-0.003724086,0.7115957,-0.703141445,0.217171916,1.695025183,-0.368373579,1.20108615,-2.49298149,1.074214197,1.787580141,0.323470556,0.827117707,-0.123423514,0.749093544,0.045786242,-0.112306594,-0.086261933,-0.023370387,-0.156447401,-1.348279265,0.256511054,1.130708152,-0.084053756,-0.023402063,15.95
10079,161154,-3.387601029,3.977880741,-6.978585065,1.657765845,-1.100499733,-3.599486973,-3.68665071,1.942252225,-3.065089267,-7.509557474,2.989626407,-5.993632424,-0.164740078,-8.388442969,0.042128998,-4.137500501,-6.103903073,-1.972927803,0.434072537,-0.00430059,1.043587159,0.262188674,-0.479223921,-0.3266382,-0.15693859,0.113806571,0.35412426,0.287592125,0.38
10080,14443,1.349261492,-0.404415915,0.143865628,-0.529250185,-0.470275676,-0.014062704,-0.895316727,-0.055420944,0.691266007,-0.199074444,0.467637169,-3.322499036,2.327498285,0.07190848,0.616003692,1.547881115,1.54644474,-0.555275824,-0.078863979,0.140845685,0.106920315,0.507632452,-0.202498545,-0.859777586,0.494803551,-0.044992725,0.021364146,0.029378874,39
10081,14444,1.147639588,-0.110382593,0.947431908,0.211434306,-0.715304867,-0.170541629,-0.633373034,0.085694627,1.503832789,-0.386516884,2.694414146,-1.681422554,1.355881623,1.77056121,0.148032369,0.344889778,0.413247928,0.17054351,-0.546996916,-0.129409109,0.022331609,0.310636153,0.031060624,0.232977204,0.066996805,1.0319846,-0.078182472,-0.006525008,14.95
10082,14444,1.185187667,-0.139789591,0.716986067,0.086233433,-0.469319811,0.137201375,-0.659867385,0.133367534,1.571462658,-0.379794096,2.182374321,-1.968135084,1.242436778,1.779554503,0.210527968,0.510452771,0.231000795,0.370403562,-0.344628986,-0.124850053,-0.015177605,0.194526621,-0.031629295,-0.29233727,0.131421188,1.065073431,-0.080327077,-0.012240582,14.95
10083,14445,-0.311399079,0.43672143,1.650908564,-0.742562974,0.657333593,0.803829212,0.343039483,-0.042662723,0.942757005,-0.680932754,1.620891284,-1.840842779,2.828642549,1.11625785,-0.077982783,0.497361748,-0.246099882,0.614299209,0.12472779,0.205772729,-0.004244864,0.380400653,-0.250753191,-1.113878861,-0.17712161,1.042609132,-0.195272262,-0.197970546,39
10084,14445,-0.41911041,0.454648528,1.966923635,0.264207667,-0.124169125,-0.23101963,-0.115109229,0.048386791,1.079560923,-0.721504126,0.708044556,-2.819131047,1.442354385,1.558756189,1.181301378,-0.28502924,0.964640665,0.058497692,0.369772086,0.108308453,0.087871376,0.488003006,-0.021624231,0.10028931,-0.654731731,1.137848428,0.059590729,0.129245819,15.95
10085,14446,-1.257846762,0.983261978,2.010433817,3.07176155,0.206332635,0.255525204,-0.45914018,0.745839566,-0.514782692,0.183282919,2.103800937,-2.895326278,-0.000216006,2.632438954,0.323552651,0.010339587,1.125698546,0.583466682,0.500456867,0.029758079,-0.013856823,-0.235405248,-0.110986894,0.108965296,-0.110397378,0.148288852,-0.056924541,-0.086307757,0
10086,14446,0.526768162,0.314304706,-0.497533773,0.959569877,-1.625545128,-0.367520661,-2.374769797,0.556905202,0.829738057,-2.311119014,3.696466677,-4.73493583,0.419880623,-0.568948607,0.222596006,-1.848804137,-3.786020234,-1.189246211,0.036896689,0.166157526,0.360888206,0.205001322,-0.034628656,-0.010886589,0.146244066,1.075946423,0.301438311,0.171751554,39
10087,14447,-0.088598851,-0.035185728,1.137230373,-0.473849706,-0.142658928,-0.062850836,-0.674638651,0.222326876,-0.027208637,-0.055140046,2.292371097,-3.67226948,0.352498797,0.711163246,0.264649859,1.15288246,1.985591919,-0.014692586,1.245849973,0.19493774,0.074414855,0.2514945,0.043443801,-0.482513229,-0.59461605,-0.226148861,0.084097078,0.070564631,15.95
10088,14447,1.176334225,-0.255848493,0.4576585,-0.017180608,-0.261680255,0.445395137,-0.662765073,0.181100672,1.657544292,-0.380109347,1.643215086,-2.327460765,0.997009879,1.821184037,0.29059559,0.686548125,0.055916321,0.592926902,-0.147356827,-0.080483749,-0.039907107,0.05466116,-0.115159148,-0.838975627,0.182705649,1.097000532,-0.08782392,-0.014243807,39
10089,14447,1.162074217,-0.149108886,0.848216193,0.165141887,-0.650237235,-0.055094567,-0.669792504,0.126642675,1.586815978,-0.372963329,2.431189497,-1.992985653,0.936619471,1.848599506,0.214013426,0.427158291,0.363594449,0.294688466,-0.465677125,-0.151341762,0.00337139,0.23411857,0.011609492,0.02697826,0.079546427,1.04571428,-0.081526661,-0.009472652,14.95
10090,14447,-0.706683017,0.451426794,2.007951497,-0.742366002,0.195588593,-0.493159653,0.177413211,0.006094168,1.148016267,-1.223206636,0.661803971,-2.357555112,2.023363109,1.30507515,0.136505402,0.31515401,0.303236358,-0.229025146,-1.288909283,-0.04929833,0.087780835,0.428066291,-0.067631882,0.09942614,-0.400140009,0.877099966,0.012009502,0.114313337,15.95
10091,14449,-1.569420057,1.536541247,1.232453815,3.043088618,-0.548753373,0.401445409,-0.470834546,1.111925706,-0.422716635,0.295347859,1.958036743,-2.73328734,0.078627819,2.854583484,0.233937508,0.149144021,1.230565364,0.606299702,0.438507943,-0.147999477,-0.028805021,-0.086234929,0.245928763,0.100120259,-0.38014383,0.09575336,0.041525287,-0.08902328,25.03
10092,14449,1.147791153,-0.095408819,0.951729409,0.209425841,-0.696858792,-0.165624065,-0.619350114,0.073952242,1.472536797,-0.392587554,2.729662344,-1.571496798,1.562571741,1.729427314,0.125354919,0.335194365,0.401436747,0.145185116,-0.548392403,-0.116166367,0.024708044,0.327563602,0.028579733,0.2386362,0.073990277,1.031291967,-0.076831288,-0.006081105,14.95
10093,14449,-0.524418754,0.247011195,0.741208225,-1.363774521,-1.408599374,0.595820827,-0.324446412,-2.802511738,0.318032783,-0.221416809,-0.157229586,-2.289621643,3.018463897,1.250942956,-0.128376034,-0.451754537,0.140914114,1.193845377,-1.45256519,-1.119169504,1.393865568,-2.610828997,-0.765097693,-0.476240076,0.499023475,0.730640017,0.35159861,0.107373372,316.5
10094,14449,-0.741563607,0.469880334,2.308518235,0.548732346,-0.490387883,0.216317747,-0.236032533,0.207204747,0.824158595,-0.346753355,2.528558613,-2.746785475,0.259194739,1.976691046,1.09105967,-0.352302539,1.134830301,0.689173376,1.32368215,0.104341015,0.088746082,0.410236644,-0.149980852,0.232685109,-0.267067267,1.308565275,-0.136980759,0.086070056,39
10095,14449,1.3423542,-0.191241118,0.410424031,-0.371986821,-0.675275149,-0.580599317,-0.710433397,-0.172642485,0.424073358,-0.212929845,1.372042237,-2.692067892,2.712577026,0.098629912,0.384588092,1.205388228,1.872345992,-1.19571927,-0.23610578,0.099029426,-0.054336626,0.080943214,0.027881541,-0.023793947,0.296494301,-0.295341005,0.021920096,0.035565133,15.95
10096,14450,-0.342579362,0.605336975,1.431034495,-0.187367987,0.240869107,0.86279345,-0.178061733,0.251202039,1.074924662,-0.424754064,1.246899116,-2.921353106,0.817016778,1.786611979,0.644393025,0.28052527,0.319458256,1.005251752,1.106126503,-0.001434808,0.045188344,0.345092751,-0.236804278,-1.152133505,-0.606802921,1.179422322,-0.060147574,0.095338134,12.95
10097,14450,1.184266214,-0.043156759,0.744514769,0.073655976,-0.347332222,0.170345002,-0.565054274,0.054825414,1.362704921,-0.420730994,2.41737663,-1.235255525,2.620549184,1.505554922,0.059470771,0.445948576,0.152289235,0.20155249,-0.354251621,-0.034528644,0.001271226,0.306848489,-0.049049974,-0.254559316,0.17767716,1.060349224,-0.071508133,-0.009107105,15.95
10098,14450,1.183306301,-0.137990659,0.717297258,0.086376252,-0.464157366,0.13920043,-0.653866098,0.129193851,1.560912874,-0.382283416,2.194138048,-1.931451977,1.311511771,1.7660696,0.203094617,0.507352861,0.227093382,0.362155651,-0.345413538,-0.118399346,-0.013779529,0.199641316,-0.033337659,-0.290399626,0.13338517,1.064735901,-0.08006563,-0.011918496,15.95
10099,14450,-0.923564753,0.668078961,1.771943577,-1.08055873,-0.823005971,-0.611186183,-0.138126424,-0.258818099,0.37390743,0.504017867,1.432548768,-2.760789256,2.391974371,0.785598132,0.116290743,0.609019642,1.316524671,-1.644685527,-0.154945541,0.059180653,0.106375946,0.461098389,0.07331024,0.571492372,-0.190866622,-0.408293968,-0.369500202,0.072582173,15.95
10100,163181,-5.238807736,0.623013014,-5.784506592,1.678889307,-0.364431872,-0.477294698,-4.276131504,-0.695172912,-2.971644386,-5.529131231,1.779504503,-4.836159014,-1.208991875,-2.901189811,0.281878306,-5.53954432,-7.290960213,-4.897766036,-0.308608992,-0.203269802,-0.326139919,1.509238687,-0.215966267,-0.245726907,0.893041277,0.865758089,0.854657017,-0.964482422,39.98
10101,14450,1.138725766,-0.216565028,0.690018577,0.105769431,-0.493039042,0.145856174,-0.627953495,0.127125263,1.568629901,-0.390995718,2.182718889,-1.967144495,1.246724571,1.784999327,0.213553445,0.513624835,0.231713808,0.3753311,-0.352310321,-0.075873184,-0.000604968,0.181833319,-0.052826953,-0.291103205,0.122590618,1.062508444,-0.084871252,-0.00805305,39
10102,14452,1.227908974,-0.138112452,0.669104036,0.201724723,-0.56850757,-0.18421616,-0.598366317,0.023273154,1.927203214,-0.530833872,0.349877488,-2.997339298,0.711741104,1.704907559,0.981529648,0.352404357,0.505911836,-0.038386597,-0.618504432,-0.172671228,-0.075466058,0.024918646,-0.016475282,-0.287288689,0.144320685,1.086446491,-0.08079854,-0.003539249,15.95
10103,14452,1.220510586,-0.217204187,0.473477178,-0.031217881,-0.281988114,0.425625889,-0.726072128,0.214482287,1.733283246,-0.355208592,1.560639052,-2.584903595,0.510623431,1.9119447,0.340609961,0.706130588,0.082792378,0.647373837,-0.136738746,-0.158323891,-0.059418828,0.027329295,-0.089054142,-0.853362704,0.174850942,1.101075012,-0.086621455,-0.019292997,15.95
10104,14452,1.236958902,-0.290792419,0.092911497,-0.218213179,0.144116754,0.935209677,-0.692317503,0.2456775,1.74150493,-0.37402864,0.843724568,-2.69939532,0.984014137,1.80209182,0.371672385,0.945808534,-0.248292055,0.894484988,0.178860887,-0.063043806,-0.098507819,-0.117630454,-0.219820253,-1.707388827,0.292272984,1.151041859,-0.090027092,-0.023343928,39
10105,14453,1.183457866,-0.123016885,0.72159476,0.084367787,-0.445711291,0.144117994,-0.639843178,0.117451467,1.529616881,-0.388354086,2.229386245,-1.821526221,1.518201889,1.724935703,0.180417168,0.497657448,0.215282201,0.336797257,-0.346809025,-0.105156603,-0.011403094,0.216568765,-0.03581855,-0.28474063,0.140378642,1.064043268,-0.078714446,-0.011474592,15.95
10106,14453,1.319594402,-0.165621608,0.551681661,-0.297764783,-0.81315173,-0.761420943,-0.687638371,-0.206766241,0.366402695,-0.220263976,1.703103206,-2.460425031,2.889036661,0.071695824,0.335159502,1.099471116,1.977380223,-1.330603952,-0.360410054,0.10343745,-0.030242615,0.160032542,0.06533158,0.308725908,0.260937641,-0.316316301,0.023873274,0.039368838,15.95
10107,14454,1.146076321,-0.103804095,0.945692747,0.208559042,-0.698629363,-0.158476896,-0.623805386,0.079477597,1.48272834,-0.391160431,2.716585244,-1.609367101,1.494181769,1.74307472,0.13397019,0.339398723,0.404571327,0.154901022,-0.547614234,-0.117955495,0.024339511,0.320115029,0.029060013,0.249514905,0.071777507,1.030849321,-0.077566188,-0.005935715,15.95
10108,14454,-2.907468321,2.273657344,-0.31167918,-0.82775185,-1.773096795,-0.616130584,-1.566514962,2.126202385,0.710742259,-1.260116348,1.047527383,-1.425168374,1.623087507,2.961151959,-0.862855735,1.481940697,0.505210817,1.044189602,-0.574748048,-0.450598764,0.251097945,0.241962527,0.049184315,0.004555556,-0.288442226,0.829032156,-0.666409443,-0.104952785,14.95
10109,14454,-0.50051388,0.486128196,2.171836906,-0.045182897,-0.131449555,0.145293676,-0.151331169,0.208066608,0.780044073,-0.707590476,2.467956267,-2.06726321,1.46025731,1.66528038,0.394660016,0.057659174,0.624470624,0.473869084,0.363863802,0.091267362,0.059821827,0.352251697,-0.179326308,0.041563454,0.010425982,1.18144367,-0.094176871,-0.040800756,14.95
10110,14455,1.18355891,-0.113034369,0.724459761,0.083028811,-0.433413907,0.14739637,-0.630494565,0.10962321,1.508752886,-0.3924012,2.252885043,-1.748242384,1.655995301,1.697513106,0.165298868,0.491193839,0.20740808,0.319891661,-0.34773935,-0.096328108,-0.009818804,0.22785373,-0.037472478,-0.280967965,0.145040957,1.063581512,-0.077813657,-0.011178656,15.95
10111,14455,-3.480802077,2.685210141,-0.787672627,-0.838373031,-2.142983514,-0.682910381,-1.926764627,2.562568197,0.733315777,-1.177182541,0.923205423,-1.254609673,1.68656792,3.207335528,-0.885442196,1.585261872,0.664623421,1.065534759,-0.610785946,-0.432818419,0.26258505,0.205992902,0.099664079,0.000843336,-0.216155572,0.835142749,-0.687144221,-0.107750561,14.95
